View,Full Name,Organization,Lobby Year,Registration Date,Termination Date,Original,Amended
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13466.pdf,"Nip, Celeste Y.K.","Host Hotels & Resorts, L.P.",2017-2018,1/25/2017,12/31/2017,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13467.pdf,"Nip, Celeste Y.K.",American Family Life Assurance Company of Columbus (AFLAC),2017-2018,1/25/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13469.pdf,"Nip, Celeste Y.K.",FedEx Corporation,2017-2018,1/25/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-1347.pdf,"Maruyama, Lisa T.",Hawaii Alliance of Nonprofit Organizations (HANO),2013-2014,1/31/2013,12/31/2014,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13470.pdf,"Nip, Celeste Y.K.",Charley's Taxi and AllWays Charley's,2017-2018,1/25/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13471.pdf,"Nip, Celeste Y.K.",Airbnb,2017-2018,1/25/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13472.pdf,"Nip, Celeste Y.K.",JOCOR Enterprises LLC,2017-2018,1/25/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13473.pdf,"Nip, Celeste Y.K.",Entertainment Software Association,2017-2018,1/25/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13474.pdf,"Nip, Celeste Y.K.",Hawaii Management Alliance Association,2017-2018,1/25/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13475.pdf,"Nip, Celeste Y.K.","ALTRES, Inc.",2017-2018,1/25/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13476.pdf,"Nip, Celeste Y.K.",Polaris,2017-2018,1/25/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13477.pdf,"Nip, Celeste Y.K.",AT&T,2017-2018,1/25/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13478.pdf,"Nip, Celeste Y.K.",TRG Waikiki LLC,2017-2018,1/25/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13479.pdf,"Nip, Celeste Y.K.","AAA Hawaii, LLC",2017-2018,1/25/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-1348.pdf,"Maluafiti, Alicia M.",Hawaii Crop Improvement Association,2013-2014,1/31/2013,12/31/2014,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13480.pdf,"Nip, Celeste Y.K.",Monsanto Company,2017-2018,1/25/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13481.pdf,"Trevino, Ben",Bikeshare Hawaii,2017-2018,1/25/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13483.pdf,"Okudara, Jon T.","Aloun Farm, Inc.",2017-2018,1/25/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13484.pdf,"Kobayashi, Asami T.","Sierra Club, Hawaii Chapter",2017-2018,1/25/2017,2/1/2017,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13485.pdf,"Aoyagi, Davin",American Cancer Society Cancer Action Network,2017-2018,1/25/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13488.pdf,"Lum, Lori C.",Ulupono Initiative,2017-2018,1/25/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13489.pdf,"Lum, Lori C.",CVS Health,2017-2018,1/25/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-1349.pdf,"Maluafiti, Alicia M.",West Molokai Association,2013-2014,1/29/2013,12/31/2014,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13490.pdf,"Campaniano, Leslie A.",Boyd Gaming Corporation,2017-2018,1/25/2017,2/21/2017,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13491.pdf,"Lum, Lori C.",Boyd Gaming Corporation,2017-2018,1/25/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13492.pdf,"Goo, William L.","Cigar Association of America, Inc.",2017-2018,1/25/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13493.pdf,"Goo, William L.",Pharmaceutical Research &  Manufacturers of America,2017-2018,1/25/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13497.pdf,"Tanaka, Lance N.","Par Hawaii, Inc.",2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13498.pdf,"Yamasaki, Ross",Hawaii Fire Chiefs Association,2017-2018,1/25/2017,12/31/2017,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13499.pdf,"Radcliffe, John H.",Hawaii Fire Chiefs Association,2017-2018,1/25/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-1350.pdf,"Matsunaga, Matthew M.",Automated HealthCare Solutions,2013-2014,1/31/2013,12/31/2014,FALSE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13500.pdf,"Miyamoto, Brian M.",Hawaii Farm Bureau Federation,2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13501.pdf,"Fujimura, Guy K.",ILWU Local 142,2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13502.pdf,"Oshiro, Blake K.",Hawaii Fire Chiefs Association,2017-2018,1/26/2017,12/31/2017,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13503.pdf,"Oshima, Alan M.","Hawaiian Electric Company, Inc.",2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13504.pdf,"Char, Susan M.","Hawaiian Electric Company, Inc.",2017-2018,1/26/2017,10/29/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13505.pdf,"Char, Susan M.","Maui Electric Company, Ltd.",2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13508.pdf,"Endo-Omoto, Darcy L.","Hawaiian Electric Company, Inc.",2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13509.pdf,"Deweese, Garen R.","Hawaii Electric Light Company, Inc.",2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-1351.pdf,"Mukai, Stanley Y.",American Family Life Assurance Company of Columbus (AFLAC),2013-2014,1/28/2013,12/31/2014,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13510.pdf,"Seu, Scott W.H.","Hawaiian Electric Company, Inc.",2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13511.pdf,"Deweese, Garen R.","Maui Electric Company, Ltd.",2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13512.pdf,"Deweese, Garen R.","Hawaiian Electric Company, Inc.",2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13513.pdf,"Char, Susan M.","Hawaii Electric Light Company, Inc.",2017-2018,1/26/2017,10/29/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13514.pdf,"Char, Susan M.","Maui Electric Company, Ltd.",2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13515.pdf,"Heimowitz, Josh","Teach for America, Inc.",2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13516.pdf,"Simowitz, Kevin J.",Caring Across Generations,2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13517.pdf,"Trombley, Kelly",The Alliance for Solar Choice,2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13518.pdf,"Trombley, Kelly","SunRun, Inc.",2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13519.pdf,"Harris, Robert D.",The Alliance for Solar Choice,2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-1352.pdf,"Pavlicek, Melissa T.","Society for Human Resource Management, Hawaii Chapter",2013-2014,1/28/2013,12/31/2014,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13520.pdf,"Harris, Robert D.","SunRun, Inc.",2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13522.pdf,"Hoshida, Sandra Y.","Young Brothers, LLC",2017-2018,1/26/2017,12/31/2017,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13523.pdf,"Catalani, P. Roy","Young Brothers, LLC",2017-2018,1/26/2017,12/31/2017,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13524.pdf,"Masatsugu, Jeffrey S.",Carpet Linoleum and Soft Tile Local Union 1926 Market Recovery Trust Fund,2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13525.pdf,"Masatsugu, Jeffrey S.","Hawaii Glaziers, Architectural Metal Glassworkers Local Union 1889 AFL-CIO Stabilization Trust Fund",2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13526.pdf,"Masatsugu, Jeffrey S.",Hawaii Tapers Market Recovery Fund,2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13527.pdf,"Masatsugu, Jeffrey S.",Painting Industry of Hawaii Labor Management Cooperation Trust Fund,2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13529.pdf,"Hamm, Joanne (Nonie) Toledo","Champlin Hawaii Wind Holdings, LLC",2017-2018,1/26/2017,12/31/2017,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-1353.pdf,"Pavlicek, Melissa T.",Times Supermarket,2013-2014,1/28/2013,12/31/2014,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13530.pdf,"Hamm, Joanne (Nonie) Toledo",Kanoelehua Industrial Association,2017-2018,1/26/2017,12/31/2017,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13531.pdf,"Hamm, Joanne (Nonie) Toledo","The Gas Company, LLC",2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13532.pdf,"Nakamura, Cynthia S.",Hawaii Pacific Health,2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13533.pdf,"Hamm, Joanne (Nonie) Toledo","Mobilitie Services, LLC",2017-2018,1/26/2017,11/30/2017,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13534.pdf,"Oshiro, Blake K.",Hawaii Medical Service Association,2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-1354.pdf,"Park, Ku'uhaku T.","Matson Navigation Company, Inc.",2013-2014,1/31/2013,12/31/2014,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13540.pdf,"Pavlicek, Melissa T.",Apple Inc.,2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13541.pdf,"Pavlicek, Melissa T.",Bishop Museum,2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13542.pdf,"Pavlicek, Melissa T.",Everytown for Gun Safety Action Fund,2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13543.pdf,"Teves, Stephen M.",Everytown for Gun Safety Action Fund,2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13544.pdf,"Pavlicek, Melissa T.","Hawaiian Airlines, Inc.",2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13545.pdf,"Teves, Stephen M.","Hawaiian Airlines, Inc.",2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13546.pdf,"Pavlicek, Melissa T.",National Federation of Independent Business,2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13547.pdf,"Pavlicek, Melissa T.",Safeway Inc.,2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13548.pdf,"Pavlicek, Melissa T.","Society for Human Resource Management, Hawaii Chapter",2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13549.pdf,"Pavlicek, Melissa T.","Title Guaranty of Hawaii, Inc.",2017-2018,1/26/2017,12/29/2017,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-1355.pdf,"Park, Ku'uhaku T.","Matson, Inc.",2013-2014,1/31/2013,12/31/2014,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13550.pdf,"Pavlicek, Melissa T.","WellCare Health Insurance of Arizona, Inc., dba 'Ohana Health Plan",2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13551.pdf,"Pavlicek, Melissa T.",Kahi Mohala Behavioral Health,2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13552.pdf,"Pavlicek, Melissa T.",Air Methods/Blue Hawaiian Helicopter,2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13553.pdf,"Santiago, Alexander C.",Hawaii Psychological Association,2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13554.pdf,"Santiago, Alexander C.",Hawaii Dental Hygienists' Association,2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13555.pdf,"Flanders, Christopher D.",Hawaii Medical Association,2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13556.pdf,"Zirbel, Lauren S.",Hawaii Ophthalmological Society,2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13557.pdf,"Zirbel, Lauren S.",Hawaii Medical Association,2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13558.pdf,"Hamasaki, Peter J.",American Family Life Assurance Company of Columbus (AFLAC),2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13559.pdf,"Grant, Catherine (Kit)",American Civil Liberties Union of Hawaii,2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-1356.pdf,"Polidoro, Kathryn Reardon",Planned Parenthood of the Great Northwest and Hawaii,2013-2014,1/31/2013,2/11/2014,FALSE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13561.pdf,"Caballero, Mateo",American Civil Liberties Union of Hawaii,2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13566.pdf,"Finlay, Amanda Joyce",American Civil Liberties Union of Hawaii,2017-2018,1/26/2017,9/21/2017,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13567.pdf,"Chong, Vanessa Y.",American Civil Liberties Union of Hawaii,2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13568.pdf,"Tsujimura, Rick Brian",Wine Institute,2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13569.pdf,"Kido, C. Mike",Wine Institute,2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-1357.pdf,"Pacopac, James C.",Hawaii Electricians Market Enhancement Political Fund,2013-2014,1/28/2013,12/31/2014,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13570.pdf,"Tsujimura, Matthew W.",Wine Institute,2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13571.pdf,"Yajima, Tiffany N.",Wine Institute,2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13572.pdf,"Tsujimura, Rick Brian",State Farm Insurance Companies,2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13573.pdf,"Tsujimura, Matthew W.",State Farm Insurance Companies,2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13574.pdf,"Tsujimura, Matthew W.",National Association of Real Estate Investment Trusts (Nareit),2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13575.pdf,"Yajima, Tiffany N.",National Association of Real Estate Investment Trusts (Nareit),2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13576.pdf,"Kido, C. Mike",National Association of Real Estate Investment Trusts (Nareit),2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13577.pdf,"Tsujimura, Rick Brian",National Association of Real Estate Investment Trusts (Nareit),2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13578.pdf,"Ito, Mihoko E.",National Association of Real Estate Investment Trusts (Nareit),2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13579.pdf,"Slovin, Gary M.",National Association of Real Estate Investment Trusts (Nareit),2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-1358.pdf,"Orlando, Ron","Comcast Cable Communications, LLC",2013-2014,1/29/2013,12/31/2014,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13580.pdf,"Yajima, Tiffany N.",Walgreens Co.,2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13581.pdf,"Kido, C. Mike",Walgreens Co.,2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13582.pdf,"Tsujimura, Rick Brian",Walgreens Co.,2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13583.pdf,"Ito, Mihoko E.",Walgreens Co.,2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13584.pdf,"Slovin, Gary M.",Walgreens Co.,2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13585.pdf,"Tsujimura, Matthew W.",Walgreens Co.,2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13586.pdf,"Coleman, Stuart Holmes",Surfrider Foundation,2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13587.pdf,"Ito, Mihoko E.",Shell Oil Company,2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13588.pdf,"Tsujimura, Rick Brian",Shell Oil Company,2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13589.pdf,"Kido, C. Mike",Shell Oil Company,2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-1359.pdf,"Pavlicek, Melissa T.",Western States Petroleum Association,2013-2014,1/28/2013,10/24/2013,FALSE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13590.pdf,"Yajima, Tiffany N.",Shell Oil Company,2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13591.pdf,"Tsujimura, Matthew W.",Shell Oil Company,2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13592.pdf,"Slovin, Gary M.","T-Mobile USA, Inc.",2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13593.pdf,"Ito, Mihoko E.","T-Mobile USA, Inc.",2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13594.pdf,"Tsujimura, Rick Brian","T-Mobile USA, Inc.",2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13595.pdf,"Kido, C. Mike","T-Mobile USA, Inc.",2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13596.pdf,"Yajima, Tiffany N.","T-Mobile USA, Inc.",2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13597.pdf,"Tsujimura, Matthew W.","T-Mobile USA, Inc.",2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13598.pdf,"Ito, Mihoko E.",Wine Institute,2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13599.pdf,"Slovin, Gary M.",Wine Institute,2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13603.pdf,"Rafael, Bergstrom Dersu",Surfrider Foundation,2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13607.pdf,"Campaniano, Leslie A.",Airlines Committee of Hawaii,2017-2018,1/26/2017,2/21/2017,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13608.pdf,"Gill, Gary L.","Sierra Club, Hawaii Chapter",2017-2018,1/26/2017,12/23/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13609.pdf,"Yamasaki, Ross","Johnson Controls, Inc.",2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13610.pdf,"Radcliffe, John H.","Johnson Controls, Inc.",2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13611.pdf,"Oshiro, Blake K.","Johnson Controls, Inc.",2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13612.pdf,"Oshiro, Dennis Sadao",HHOC Mortgage,2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13613.pdf,"Slovin, Gary M.",Shell Oil Company,2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13614.pdf,"Tsujimura, Matthew W.",RELX Inc.,2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13615.pdf,"Yajima, Tiffany N.",RELX Inc.,2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13616.pdf,"Kido, C. Mike",RELX Inc.,2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13617.pdf,"Tsujimura, Rick Brian",RELX Inc.,2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13618.pdf,"Ito, Mihoko E.",RELX Inc.,2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13619.pdf,"Slovin, Gary M.",RELX Inc.,2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-1362.pdf,"Fujimura, Susan A.","Equality Hawaii, Inc.",2013-2014,2/1/2013,3/31/2014,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13620.pdf,"Tsujimura, Matthew W.",PVT Land Company Ltd.,2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13621.pdf,"Dowling, Ainsley",American Civil Liberties Union of Hawaii,2017-2018,1/26/2017,8/3/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13622.pdf,"Cordero, George I.",American Civil Liberties Union of Hawaii,2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13623.pdf,"Yajima, Tiffany N.",PVT Land Company Ltd.,2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13624.pdf,"Kido, C. Mike",PVT Land Company Ltd.,2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1718/Kfx10-13625.pdf,"Tsujimura, Rick Brian",PVT Land Company Ltd.,2017-2018,1/26/2017,12/31/2018,TRUE,FALSE
